NO,KODE ACCURATE,NAMA BARANG,UPC/BARCODE,NAMA KATEGORI,NAMA BRAND,STATUS,STOK
2162,2507000259,NEW KURSI COUGAR GAMING ARMOR ELITE WHITE,,KURSI GAMING,COUGAR,TIDAK,0
2163,2505000008,NEW KURSI COUGAR HOTROD - ORANGE,4710483775314,KURSI GAMING,COUGAR,TIDAK,0
2164,2507000256,NEW KURSI COUGAR HOTROD ROYAL VCT,,KURSI GAMING,COUGAR,TIDAK,0
2165,2507000258,NEW KURSI COUGAR SOFA GAMING RANGER S ROYAL,,KURSI GAMING,COUGAR,TIDAK,0
2166,2505000238,NEW KURSI FANTECH GAMING GC-191 - BLACK,,KURSI GAMING,FANTECH,TIDAK,0
2167,2508000204,NEW KURSI FANTECH GAMING GC-191 - BLUE,6972661286717,KURSI GAMING,FANTECH,TIDAK,3
2168,2505000239,NEW KURSI FANTECH GAMING GC-191 - GREY,6972661286724,KURSI GAMING,FANTECH,TIDAK,0
2169,2505000240,NEW KURSI FANTECH GAMING GC-191 - RED,6972661286700,KURSI GAMING,FANTECH,TIDAK,5
2170,2505000236,NEW KURSI FANTECH GAMING GC-192 - BLACK,6972661286977,KURSI GAMING,FANTECH,TIDAK,3
2171,2505000237,NEW KURSI FANTECH GAMING GC-192 - GREY,6972661286984,KURSI GAMING,FANTECH,TIDAK,5
2172,2511000139,NEW VGA CARD VENOMRX GTX 750 TI 4GB DDR5,,KURSI OFFICE,FANTECH,TIDAK,5
2173,2503000205,NEW KURSI FANTECH OFFICE CHAIR A-258 - BLACK,6972661286731,KURSI OFFICE,FANTECH,TIDAK,10
2174,2504000075,NEW KURSI FANTECH OFFICE CHAIR A-258 - GREEN,6972661286748,KURSI OFFICE,FANTECH,TIDAK,3
2175,2504000077,NEW KURSI FANTECH OFFICE CHAIR A-258 - MINT,6972661286786,KURSI OFFICE,FANTECH,TIDAK,2
2176,2504000076,NEW KURSI FANTECH OFFICE CHAIR A-258 - PINK,6972661286779,KURSI OFFICE,FANTECH,TIDAK,2
2177,2503000202,NEW KURSI FANTECH OFFICE CHAIR A-258S V2 - BLACK,,KURSI OFFICE,FANTECH,TIDAK,0
2178,2503000203,NEW KURSI FANTECH OFFICE CHAIR A-258S V2 - GREY,,KURSI OFFICE,FANTECH,TIDAK,0
2179,2503000204,NEW KURSI FANTECH OFFICE CHAIR A-258S V2 - WHITE,6977052250865,KURSI OFFICE,FANTECH,TIDAK,8
2180,2504000080,NEW KURSI FANTECH OFFICE CHAIR A-259 PRO - BLACK,,KURSI OFFICE,FANTECH,TIDAK,0
2181,2503000201,NEW KURSI FANTECH OFFICE CHAIR A-259 PRO - GREY,6972661280364,KURSI OFFICE,FANTECH,TIDAK,0
2182,2504000078,NEW KURSI FANTECH OFFICE CHAIR B-258 - BLACK,6972661286793,KURSI OFFICE,FANTECH,TIDAK,2
2183,2503000313,NEW KURSI GAMING COUGAR FUSION S,,KURSI GAMING,COUGAR,TIDAK,0
2184,2503000314,NEW KURSI GAMING COUGAR FUSION S BLACK,4710483775178,KURSI GAMING,COUGAR,TIDAK,0
2185,2504000192,NEW KURSI GAMING RAZER ISKUR V2 X - BLACK,8886419354727,KURSI GAMING,RAZER,TIDAK,1
2186,2506000233,NEW KURSI ERGONOMIC REXUS NC2 LUMBAR SUPPORT - BLACK,,KURSI OFFICE,REXUS,TIDAK,1
2187,2504000225,NEW KURSI ERGONOMIC REXUS NC2 LUMBAR SUPPORT - WHITE,,KURSI OFFICE,REXUS,TIDAK,1
2188,2505000063,NEW KURSI ERGONOMIC REXUS NC4 - BLACK,,KURSI OFFICE,REXUS,TIDAK,0
2189,2505000064,NEW KURSI ERGONOMIC REXUS NC4 - LIGHT GREY,,KURSI OFFICE,REXUS,TIDAK,1
2190,2504000233,NEW KURSI ERGONOMIC REXUS NC3 - BLACK,,KURSI OFFICE,REXUS,TIDAK,0
2191,2506000234,NEW KURSI ERGONOMIC REXUS NC3 - WHITE GREY,,KURSI OFFICE,REXUS,TIDAK,0
2192,2504000234,NEW KURSI ERGONOMIC REXUS NC5 MAX FOOTREST - BLACK,,KURSI OFFICE,REXUS,TIDAK,0
2193,2504000235,NEW KURSI ERGONOMIC REXUS NC5 MAX FOOTREST - GREEN,,KURSI OFFICE,REXUS,TIDAK,0
2194,2506000228,NEW KURSI GAMING ERGONOMIC REXUS RGC-R55 - BLUE,6994001247066,KURSI GAMING,REXUS,TIDAK,3
2195,2505000209,NEW KURSI GAMING ERGONOMIC REXUS RGC-R55 - RED,6994001246052,KURSI GAMING,REXUS,TIDAK,2
2196,2507000295,NEW KURSI GAMING ERGONOMIC REXUS RGC-R55 - WHITE,6994001248025,KURSI GAMING,REXUS,TIDAK,0
2197,2506000229,NEW KURSI GAMING REXUS RGC-101 V.2 - CARAMELO,,KURSI GAMING,REXUS,TIDAK,0
2198,2506000227,NEW KURSI GAMING ERGONOMIC REXUS RGC-R60 - WHITE,,KURSI GAMING,REXUS,TIDAK,0
2199,2509000236,NEW KURSI GAMING REXUS RFC-01 SWIVEL - CREAM,,KURSI GAMING,REXUS,TIDAK,0
2200,2507000066,NEW KURSI GAMING REXUS RGC-100 2D ARMREST - BLACK WHITE,,KURSI GAMING,REXUS,TIDAK,0
2201,2509000271,NEW KURSI GAMING REXUS RGC-100 MAX FOOTREST - BLACK,6994001164127,KURSI GAMING,REXUS,TIDAK,0
2202,2509000224,NEW KURSI GAMING REXUS RGC-105 3D ARMREST - BLACK,6994001177011,KURSI GAMING,REXUS,TIDAK,1
2203,2506000232,NEW KURSI GAMING REXUS STOFFA RGC-211 - ASH GREY,6994001185047,KURSI GAMING,REXUS,TIDAK,1
2204,2506000230,NEW KURSI GAMING REXUS STOFFA RGC-211 - JADE BLACK,6994001183012,KURSI GAMING,REXUS,TIDAK,0
2205,2506000231,NEW KURSI GAMING REXUS STOFFA RGC-211 - STEEL BLUE,6994001184064,KURSI GAMING,REXUS,TIDAK,0
2206,2504000486,NEW KURSI SADES RYUNIX GAMING GX8 ERGONOMIS 4D - BLACK,,KURSI GAMING,SADES,TIDAK,1
2207,2506000186,NEW KURSI SADES RYUNIX GAMING GX8 ERGONOMIS 4D - LIGHT GREY,,KURSI GAMING,SADES,TIDAK,0
2208,2503000286,NEW KURSI SOFA COUGAR RANGER ELITE GOLD,,KURSI GAMING,COUGAR,TIDAK,1
2209,2504000418,NEW KEYBOARD LOGITECH K120 USB - BLACK,097855067081,KEYBOARD OFFICE WIRED,LOGITECH,TIDAK,0
2210,2504000417,NEW KEYBOARD LOGITECH MK120 SET COMBO 2IN1 - BLACK,097855067036,OFFICE COMBO WIRED,LOGITECH,TIDAK,51
2211,2503000524,NEW LAYAR PROYEKTOR ELECTRIC 150 DIAGONAL 4:3 (304CM*288CM) SE-YI,,,,TIDAK,0
2212,2505000213,NEW LAYAR PROYEKTOR SE-YI 120 INCH 4 : 3 FIBER GLASS 220V+RC,,,,TIDAK,0
2213,2505000212,NEW LAYAR PROYEKTOR SE-YI 96 INCH 4 : 3 FIBER GLASS 220V+RC,,,,TIDAK,0
2214,2510000007,"NEW LAYAR PROYEKTOR TRIPOD 96"" LETAEC DIAGONAL 1:1 (178cm x 178cm)",,,,TIDAK,0
2215,2505000014,NEW LCD LAPTOP ASUS A409M,,SPAREPART LAPTOP,ASUS,TIDAK,0
2216,2505000019,NEW LCD LAPTOP ASUS VIVOBOOOK A1400E 14 INCH,,SPAREPART LAPTOP,ASUS,TIDAK,0
2217,2505000024,NEW LCD LAPTOP LEGION 5 PRO 16ACH6H,,,,TIDAK,0
2218,2504000351,"NEW LCD LAPTOP MSI KATANA GF66 11UC 15.6""",,,MSI,TIDAK,0
2219,2504000309,"NEW LCD LED LAYAR ASUS ROG STRIX G17 G713 G713RM G733 G733Q 17.3"" 360Hz",,SPAREPART LAPTOP,ASUS,TIDAK,0
2220,2510000243,NEW LCD LED MSI MODERN,,,MSI,TIDAK,0
2221,2506000016,NEW LCD LENOVO IDEAPAD 110-15ACL FOR SERVICE,,SPAREPART LAPTOP,LENOVO,TIDAK,0
2222,2505000202,NEW LCD NB ASUS ROG STRIX G513 144HZ,,SPAREPART LAPTOP,ASUS,TIDAK,0
2223,2506000001,NEW LCD NB HUAWEI MATEBOOK NBDE-WDH9 FOR SERVICE,,SPAREPART LAPTOP,HUAWEI,TIDAK,0
2224,2506000002,NEW LCD NB MSI GF63 THIN 10SCSR FOR SERVICE,,,MSI,TIDAK,0
2225,2504000240,"NEW LED LAPTOP 14"" SLIM 30PIN NO SCREW B140XTN07.3",,,,TIDAK,0
2226,2505000020,"NEW LED LAPTOP 14"" SLIM 30PIN NO SCREW NV140FHM-NB3 FULL HD",,,,TIDAK,2
2227,2503000371,NEW LED LAPTOP 15'6 SLIM 30PIN FULL HD NO SCEREW,,,,TIDAK,0
2228,2503000370,NEW LED LAPTOP 15'6 SLIM 30PIN FULL HD NO SCREW,,,,YA,0
2229,2504000346,NEW LED LAPTOP 15'6 SLIM 40PIN 144HZ FULL HD NO SCEREW B156HAN09.2,,,,TIDAK,0
2230,2510000009,"NEW LED MONITOR ASUS C2223HE 21.5""",4711387095058,"MONITOR 22""",ASUS,TIDAK,0
2231,2503000069,NEW LENOVO BACKPACK BP210 15.6 GREY,2503000069,BACKPACK / TAS,LENOVO,TIDAK,61
2232,2509000146,NEW LENOVO DUET SLEEVE CASE,,BACKPACK / TAS,LENOVO,TIDAK,0
2233,2503000377,NEW LENOVO GAMING MODERN BACKPACK,,BACKPACK / TAS,LENOVO,TIDAK,18
2234,2503000158,NEW LENOVO IDEAPAD SLIM 1 14 ATHLON SILVER 7120 8GB 256GB W11+OHS 14.0 2Y PREM GRY -A6ID,,LAPTOP,LENOVO,TIDAK,0
2235,2507000162,NEW LENOVO LEGION GO S SCREEN PROTECTOR  GXJ1R20663,195892112556,SCREEN PROTECTOR,LENOVO,TIDAK,0
2236,2511000147,NEW NB LENOVO LOQ 15IRX9 83DV01ARID INTEL I7-13650HX 16GB 512GB RTX4050 6GB 15.6″ FHD WIN 11 HOME + OHS 2021 + M365 (LUNA GREY),199272287124,LAPTOP,LENOVO,TIDAK,4
2237,2503000154,"NEW LENSA CANON RF 50mm F1,8 STM",,,,TIDAK,0
2238,2503000247,NEW LIQUID COOLER ARCTIC LIQUID FREEZER III 360 RGB - BLACK,,AIO LIQUID COOLER,ARTIC,TIDAK,0
2239,2507000046,NEW LIQUID COOLER DIGITAL ALLIANCE KAZE KS240 ARGB - DIGITAL - BLACK,,AIO LIQUID COOLER,DIGITAL ALLIANCE,TIDAK,0
2240,2507000047,NEW LIQUID COOLER DIGITAL ALLIANCE KAZE KS240 ARGB - DIGITAL - WHITE,,AIO LIQUID COOLER,DIGITAL ALLIANCE,TIDAK,0
2241,2503000249,NEW LIQUID COOLER ARCTIC LIQUID FREEZER II 240 ARGB - BLACK,4895213703178,AIO LIQUID COOLER,ARTIC,TIDAK,5
2242,2503000250,NEW LIQUID COOLER ARCTIC LIQUID FREEZER II 360 ARGB - BLACK,4895213703192,AIO LIQUID COOLER,ARTIC,TIDAK,0
2243,2511000107,NEW LIQUID COOLER ARMAGGEDDON TESSARAXX DEEP FREEZE PRO360 ARGB - BLACK,8886411987114,AIO LIQUID COOLER,ARMAGGEDDON,TIDAK,2
2244,2511000106,NEW LIQUID COOLER ARMAGGEDDON TESSARAXX DEEP FREEZE PRO360 ARGB - WHITE,8886411987213,AIO LIQUID COOLER,ARMAGGEDDON,TIDAK,0
2245,2507000262,NEW LIQUID COOLER COUGAR POSEIDON ELITE T5 360 ARGB - WHITE,4710483776564,AIO LIQUID COOLER,COUGAR,TIDAK,0
2246,2507000265,NEW LIQUID COOLER COUGAR POSEIDON T5 240 ARGB - BLACK,,AIO LIQUID COOLER,COUGAR,TIDAK,5
2247,2507000266,NEW LIQUID COOLER COUGAR POSEIDON T5 240 ARGB - WHITE,6974263741236,AIO LIQUID COOLER,COUGAR,TIDAK,5
2248,2508000309,NEW LIQUID COOLER DARKFLASH NEBULA DN240D ARGB - DIGITAL - BLACK,4711527000492,AIO LIQUID COOLER,DARK FLASH,TIDAK,1
2249,2508000310,NEW LIQUID COOLER DARKFLASH NEBULA DN240D ARGB - DIGITAL - WHITE,4711527000508,AIO LIQUID COOLER,DARK FLASH,TIDAK,2
2250,2508000311,NEW LIQUID COOLER DARKFLASH NEBULA DN360D ARGB - DIGITAL - BLACK,4711527000515,AIO LIQUID COOLER,DARK FLASH,TIDAK,2
2251,2508000312,NEW LIQUID COOLER DARKFLASH NEBULA DN360D ARGB - DIGITAL - WHITE,4711527000522,AIO LIQUID COOLER,DARK FLASH,TIDAK,2
2252,2506000319,NEW LIQUID COOLER DARKFLASH WAVE DV360S ARGB - SCREEN - BLACK,4711527000980,AIO LIQUID COOLER,DARK FLASH,TIDAK,25
2253,2508000129,NEW LIQUID COOLER DARKFLASH WAVE DV360S ARGB - SCREEN - WHITE,4711527000997,AIO LIQUID COOLER,DARK FLASH,TIDAK,1
2254,2507000163,NEW LIQUID COOLER DEEPCOOL LM240 ARGB - DIGITAL - BLACK,6933412729457,AIO LIQUID COOLER,DEEPCOOL,TIDAK,2
2255,2507000164,NEW LIQUID COOLER DEEPCOOL LM240 ARGB - DIGITAL - WHITE,6933412729464,AIO LIQUID COOLER,DEEPCOOL,TIDAK,2
2256,2507000165,NEW LIQUID COOLER DEEPCOOL LM360 ARGB - DIGITAL - BLACK,6933412729471,AIO LIQUID COOLER,DEEPCOOL,TIDAK,3
2257,2507000166,NEW LIQUID COOLER DEEPCOOL LM360 ARGB - DIGITAL - WHITE,6933412729488,AIO LIQUID COOLER,DEEPCOOL,TIDAK,1
2258,2509000058,NEW LIQUID COOLER DEEPCOOL MYSTIQUE 360 ARGB - DIGITAL - BLACK,6933412728887,AIO LIQUID COOLER,DEEPCOOL,TIDAK,0
2259,2507000045,NEW LIQUID COOLER DIGITAL ALLIANCE KAZE 360 ARGB - DIGITAL - BLACK,,AIO LIQUID COOLER,DIGITAL ALLIANCE,TIDAK,0
2260,2507000044,NEW LIQUID COOLER DIGITAL ALLIANCE KAZE 360 ARGB - DIGITAL - WHITE,,AIO LIQUID COOLER,DIGITAL ALLIANCE,TIDAK,1
2261,2506000255,NEW LIQUID COOLER COOLER MASTER MASTERLIQUID 240L CORE ARGB - BLACK,4719512137680,AIO LIQUID COOLER,COOLER MASTER,TIDAK,3
2262,2505000135,NEW LIQUID COOLER MSI MAG CORELIQUID A13 240 RGB - BLACK,,AIO LIQUID COOLER,MSI,TIDAK,0
2263,2503000035,NEW LIQUID COOLER PCCOOLER GI CL120VC PRO RGB - BLACK,6940526112723,AIO LIQUID COOLER,PC COOLER,TIDAK,0
2264,2504000401,NEW LIQUID COOLER THERMALTAKE LA240-S ARGB - BLACK,4711658540270,AIO LIQUID COOLER,THERMALTAKE,TIDAK,4
2265,2504000402,NEW LIQUID COOLER THERMALTAKE LA360-S ARGB - BLACK,4711658540287,AIO LIQUID COOLER,THERMALTAKE,TIDAK,2
2266,2504000403,NEW LIQUID COOLER THERMALTAKE TH240 V2 ARGB - BLACK,4713227537896,AIO LIQUID COOLER,THERMALTAKE,TIDAK,4
2267,2504000404,NEW LIQUID COOLER THERMALTAKE TH240 V2 ARGB - WHITE,4713227539234,AIO LIQUID COOLER,THERMALTAKE,TIDAK,4
2268,2504000405,NEW LIQUID COOLER THERMALTAKE TH360 V2 ARGB - BLACK,4713227537902,AIO LIQUID COOLER,THERMALTAKE,TIDAK,4
2269,2504000406,NEW LIQUID COOLER THERMALTAKE TH360 V2 ARGB - WHITE,,AIO LIQUID COOLER,THERMALTAKE,TIDAK,0
2270,2506000245,NEW LIQUID COOLER TRYX PANORAMA SE 360 ARGB - SCREEN - BLACK,6977029650247,AIO LIQUID COOLER,TRYX,TIDAK,2
2271,2503000169,NEW LIQUID COOLER COOLER MASTER MASTERLIQUID ML360L ARGB - BLACK,4719512137697,AIO LIQUID COOLER,COOLER MASTER,TIDAK,1
2272,2503000170,NEW LIQUID COOLER COOLER MASTER MASTERLIQUID ML360L ARGB - WHITE,,AIO LIQUID COOLER,COOLER MASTER,TIDAK,0
2273,2508000130,NEW LIQUID COOLER DARKFLASH WAVE DV240S ARGB - SCREEN - BLACK,4711527000966,AIO LIQUID COOLER,DARK FLASH,TIDAK,10
2274,2504000321,NEW LIQUID COOLER DARKFLASH WAVE DV240S 240 ARGB BIASA - WHITE,4711527000973,AIO LIQUID COOLER,DARK FLASH,TIDAK,9
2275,2506000149,NEW STEERING WHEEL LOGITECH G923 TRUEFORCE - BLACK,097855146779,STEERING WHEEL,LOGITECH,TIDAK,0
2276,2503000560,NEW LOGITECH R500S LASER 910-006521 GRAPHITE,,POINTER,LOGITECH,TIDAK,4
2277,2503000563,NEW POINTER LOGITECH R500S 910-006522 LASER - MID GREY,097855171375,POINTER,LOGITECH,TIDAK,0
2278,2503000564,NEW POINTER LOGITECH R800 910-001358 LASER - BLACK,097855063144,POINTER,LOGITECH,TIDAK,1
2279,2507000284,NEW MACBOOK AIR 13 APPLE M4 16GB 256GB QHD 2560×1664 SILVER - MW0W3ID,,LAPTOP,APPLE,TIDAK,0
2280,2507000286,NEW MACBOOK AIR 13 APPLE M4 16GB 256GB QHD 2560×1664 SKY BLUE - MC6T4ID,,LAPTOP,APPLE,TIDAK,0
2281,2507000285,NEW MACBOOK AIR 13 APPLE M4 16GB 256GB QHD 2560×1664 STARLIGHT - MW0Y3ID,,LAPTOP,APPLE,TIDAK,0
2282,2507000287,NEW MACBOOK AIR 13 APPLE M4 24GB 512GB QHD 2560×1664 SKY BLUE - MC6V4ID,,LAPTOP,APPLE,TIDAK,1
2283,2503000585,NEW MAINTENANCE CATRIDGE INKJET DE100 XD,,,,TIDAK,0
2284,2503000046,NEW MOTHERBOARD ASROCK B550M-ITX/AC AM4 DDR4 - ITX,4710483931727,MOBO AM4 - DDR4,ASROCK,TIDAK,1
2285,2503000048,NEW MOTHERBOARD ASROCK B760M-ITX/D4 WIFI LGA1700 DDR4 - ITX,,MOBO LGA1700 - DDR4,ASROCK,TIDAK,0
2286,2503000047,NEW MOTHERBOARD ASROCK Z490M-ITX/AC LGA1200 DDR4 - ITX,,MOBO LGA1200 - DDR4,ASROCK,TIDAK,0
2287,2503000091,NEW MOTHERBOARD ASUS PRIME B860M-K-CSM LGA1851 DDR5 - mATX,4711387808528,MOBO LGA1851 - DDR5,ASUS,TIDAK,1
2288,2503000094,NEW MOTHERBOARD ASUS ROG STRIX B760-A GAMING WIFI LGA1700 DDR5 - ATX,4711387114070,MOBO LGA1700 - DDR5,ASUS,TIDAK,0
2289,2503000196,NEW MB ASUS ROG-STRIX-RTX4060-O8G-GAMING,,,,YA,0
2290,2503000062,NEW MOTHERBOARD ASUS TUF GAMING B860M-PLUS WIFI LGA1851 DDR5 - mATX,,MOBO LGA1851 - DDR5,ASUS,TIDAK,1
2291,2503000225,NEW MOTHERBOARD DIGITAL ALLIANCE H510M LGA1200 DDR4 - mATX,,MOBO LGA1200 - DDR4,DIGITAL ALLIANCE,TIDAK,0
2292,2503000095,NEW MOTHERBOARD MSI B760M PROJECT ZERO LGA1700 DDR5 - mATX,4711377143660,MOBO LGA1700 - DDR5,MSI,TIDAK,3
2293,2503000092,NEW MOTHERBOARD MSI B860M GAMING PLUS WIFI LGA1851 DDR5 - mATX,4711377286558,MOBO LGA1851 - DDR5,MSI,TIDAK,2
2294,2503000195,NEW MOTHERBOARD MSI MAG B760M MORTAR WIFI II LGA1700 DDR5 - mATX,4711377140119,MOBO LGA1700 - DDR5,MSI,TIDAK,1
2295,2503000089,NEW MOTHERBOARD MSI MAG B760M MORTAR II LGA1700 DDR5 - mATX,4711377140508,MOBO LGA1700 - DDR5,MSI,TIDAK,2
2296,2503000058,NEW MOTHERBOARD MSI Z790 GAMING PLUS WIFI LGA1700 DDR5 - ATX,4711377134712,MOBO LGA1700 - DDR5,MSI,TIDAK,0
2297,2503000152,NEW MEDIA DNP RX-1 4x6,,,,TIDAK,0
2298,2507000260,NEW MEJA COUGAR DEIMUS 120 (122x60.5cm) - BLACK,,MEJA GAMING,COUGAR,TIDAK,0
2299,2507000073,NEW MEJA COUGAR E-GRAV 180 (180x80cm) - BLACK,4710483778483,MEJA GAMING,COUGAR,TIDAK,3
2300,2507000261,NEW MEJA COUGAR MARS 120 (125x74cm) - BLACK RGB,,MEJA GAMING,COUGAR,TIDAK,2
2301,2505000235,NEW MEJA FANTECH WORKSTATION WS414 (140x70cm) - BLACK,,MEJA GAMING,FANTECH,TIDAK,6
2302,2503000200,NEW MEJA FANTECH WORKSTATION WS311 (110x60cm) - BLACK,6972661287929,MEJA GAMING,FANTECH,TIDAK,7
2303,2504000079,NEW MEJA FANTECH WORKSTATION WS311 (110x60cm) - WHITE,6972661287936,MEJA GAMING,FANTECH,TIDAK,6
2304,2510000080,NEW MEJA GAMING REXUS GALA V.2 RXD-145 - BLACK,6994002250010,MEJA GAMING,REXUS,TIDAK,6
2305,2504000228,NEW MEJA GAMING REXUS DIRA V.2 RXD-122 - BLACK,6994002215019,MEJA GAMING,REXUS,TIDAK,3
2306,2504000227,NEW MEJA GAMING REXUS FORT RXD-121 - BLACK,6994002237011,MEJA GAMING,REXUS,TIDAK,1
2307,2504000230,NEW MEJA GAMING REXUS FORT RXD-141 - BLACK,6994002238018,MEJA GAMING,REXUS,TIDAK,1
2308,2504000231,NEW MEJA GAMING REXUS OMNI RXB-147 - BLACK,6994002244019,MEJA GAMING,REXUS,TIDAK,0
2309,2506000035,NEW MEJA GAMING REXUS RXD-120 - BLACK,,MEJA GAMING,REXUS,TIDAK,0
2310,2504000229,NEW MEJA GAMING REXUS RISE RXD-126 - BLACK,2504000229,MEJA GAMING,REXUS,TIDAK,7
2311,2506000235,NEW MEJA GAMING REXUS STRONGHOLD V.2 RXD-230 - WHITE,6994002220020,MEJA GAMING,REXUS,TIDAK,1
2312,2504000232,NEW MEJA REXUS STRONGHOLD V.2  RXD-230 BLACK,6994002219017,MEJA GAMING,REXUS,TIDAK,3
2313,2510000079,NEW MEJA GAMING REXUS STRONGHOLD V.2 RXD-230 - WHITE BLACK,6994002221638,MEJA GAMING,REXUS,TIDAK,4
2314,2504000081,NEW MEJA FANTECH WORKSTATION WS514 (140x70cm) - BLACK,2504000081,MEJA GAMING,FANTECH,TIDAK,8
2315,2505000033,NEW MESIN FINGERPRINT SOLUTION P208,,,,TIDAK,0
2316,2510000177,NEW MESIN FINGERPRINT SOLUTION X903,,,,TIDAK,0
2317,2503000582,NEW MESIN INKJET PRINTER DE100 XD,,SPAREPART PRINTER,FUJIFILM,TIDAK,0
2318,2505000175,NEW MICRO SD OLIKE TF-04 4GB 90 MB/S - BLACK,8990049010431,MICRO SD,OLIKE,TIDAK,2
2319,2505000174,NEW MICRO SD OLIKE TF-16 16GB 90 MB/S - BLACK,8990049010479,MICRO SD,OLIKE,TIDAK,0
2320,2509000032,NEW MICRO SD SANDISK 128GB,,MICRO SD,SANDISK,TIDAK,0
2321,2506000087,NEW MICRO SD SANDISK 32GB 120MB,,MICRO SD,SANDISK,TIDAK,0
2322,2507000008,NEW MICRO SD SANDISK EXTREME 400GB,,MICRO SD,SANDISK,TIDAK,0
2323,2511000047,NEW MICROPHONE FANTECH LEVIOSA AIR WMV11L WIRELESS - BLACK,6972661289480,MICROPHONE,FANTECH,TIDAK,8
2324,2507000215,NEW MICROPHONE FANTECH LEVIOSA MCX01 USB - BLACK,6972661286168,MICROPHONE,FANTECH,TIDAK,0
2325,2504000116,NEW MICROPHONE FANTECH LEVIOSA MCX01 BLACK -,2504000116,MICROPHONE,FANTECH,YA,0
2326,2503000614,NEW MICROPHONE NYK NEMESIS KLIO MCN-05 - BLACK,,MICROPHONE,NYK,TIDAK,0
2327,2503000615,NEW MICROPHONE NYK NEMESIS KLIO MCN-05 - WHITE,,MICROPHONE,NYK,TIDAK,0
2328,2510000161,NEW MICROPHONE NYK NEMESIS LUMOS MCN-10 - BLACK,,MICROPHONE,NYK,TIDAK,0
2329,2506000189,NEW MICROPHONE NYK NEMESIS APOLLO MCA-06  - BLACK,,MICROPHONE,NYK,TIDAK,0
2330,2506000190,NEW MICROPHONE NYK NEMESIS APOLLO MCA-06 - WHITE,,MICROPHONE,NYK,TIDAK,0
2331,2504000490,NEW MICROPHONE NYK NEMESIS APOLLO MCN-06 - BLACK,,MICROPHONE,NYK,TIDAK,0
2332,2504000492,NEW MICROPHONE NYK NEMESIS APOLLO MCN-06 - PINK,,MICROPHONE,NYK,TIDAK,0
2333,2504000491,NEW MICROPHONE NYK NEMESIS APOLLO MCN-06 - WHITE,,MICROPHONE,NYK,TIDAK,0
2334,2505000154,NEW MICROPHONE RAZER SEIREN MINI - QUARTZ PINK,,MICROPHONE,RAZER,TIDAK,0
2335,2505000195,NEW MICROPHONE SARAMONIC BLINK 500 PROX Q20,,,,TIDAK,0
2336,2504000120,NEW MICROPHONE STAND FANTECH AC-902S BOOM ARM - BLACK,6972661288476,MICROPHONE STAND,FANTECH,TIDAK,3
2337,2506000082,NEW MICROPHONE VENTION USB-C WIRELESS LAVALIER NCBB0 2 PACK - BLACK,,MICROPHONE,VENTION,TIDAK,0
2338,2503000207,NEW MICROSD SANDISK SDHC ULTRA 128GB (SDNQUNR-128G-GN3MN),,MICRO SD,SANDISK,TIDAK,0
2339,2506000314,NEW SANDISK ULTRA MICROSDXC 128GB SDSQUNR-128G-GN3MN,619659196509,MICRO SD,SANDISK,TIDAK,2
2340,2507000020,NEW MICROSOFT OFFICE HOME & BUSINESS 2024,EP2-06604.EC,LISENCE OFFICE & WINDOWS,MICROSOFT,TIDAK,9
2341,2508000050,NEW MICROSOFT OFFICE HOME 2024,EP2-06796.EC,LISENCE OFFICE & WINDOWS,MICROSOFT,TIDAK,0
2342,2508000049,NEW MICROSOFT WINDOWS 11 HOME,889842905267,LISENCE OFFICE & WINDOWS,MICROSOFT,TIDAK,7
2343,2503000064,NEW MICROSOFT WINDOWS 11 PRO DVD,889842905892,LISENCE OFFICE & WINDOWS,MICROSOFT,TIDAK,10
2344,2510000178,NEW MINI PC MSI CUBI 5 12M-054BID-B71255U32GS10XX DOS,,MINI PC,MSI,TIDAK,0
2345,2510000179,NEW MINI PC MSI CUBI 5 12M-054BIF-B71244UXX 936-B0A811-090 12M CORE I7 1255u,4711377091084,MINI PC,MSI,TIDAK,0
2346,2510000180,NEW MINI PC MSI CUBI N ADL-238BID-BN100XX 936-B0A911-238 CELERON N100 BAREBONE BLACK,4711377368414,MINI PC,MSI,TIDAK,0
2347,2506000343,NEW MODEM HKM G009 WORLDWIDE PORTABLE WIFI - WHITE,2506000343,MODEM,,TIDAK,28
2348,2503000337,NEW MODEM ORBIT STAR H2 150GB,,MODEM,TELKOMSEL,TIDAK,0
2349,2503000336,NEW MODEM TELKOMSEL ORBIT MiFi H1 WITH KUOTA 15GB,,MODEM,TELKOMSEL,TIDAK,0
2350,2510000055,NEW MONITOR ACER EK221Q E3BI 22″ FLAT IPS FHD 100Hz,4711121786006,"MONITOR 22""",ACER,TIDAK,0
2351,2505000124,"NEW MONITOR ACER NITRO VG240Y 24"" FLAT IPS FHD 200HZ",,"MONITOR 24""",ACER,TIDAK,0
2352,2505000125,"NEW MONITOR ACER NITRO XZ306C 29.5"" CURVED VA WFHD 200HZ",,"MONITOR 30""",ACER,TIDAK,1
2353,2504000479,"NEW MONITOR AOC Q27G4F 27"" FLAT IPS QHD 180HZ",,"MONITOR 27""",AOC,TIDAK,0
2354,2511000145,NEW MONITOR ASUS ROG STRIX XG27ACMES 27″ FLAT IPS QHD 255Hz,4711636121231,"MONITOR 27""",ASUS,TIDAK,5
